cin,x,z
387080,0,0
417387,0,0
150819,0,0
363305,0,0
353202,0,0
438784,0,0
382741,0,0
451976,0,0
413333,0,0
429765,0,0
387605,0,0
356994,0,0
226018,0,0
296453,0,0
256694,0,0
471798,0,0
454794,0,0
399391,0,0
122620,0,0
117517,0,0
267604,0,0
260194,0,0
314364,0,0
414701,0,0
453712,0,0
433416,0,0
103346,0,0
490420,0,0
409106,0,0
173291,0,0
433516,0,0
412664,0,0
269586,0,0
286264,1,1
422915,0,0
379298,0,0
161827,0,0
284146,0,0
260863,0,0
436522,0,0
185064,0,0
414479,0,0
106860,0,0
410278,0,0
104443,0,0
264828,0,0
289353,0,0
468494,0,0
325134,0,0
411243,0,0
395008,0,0
437552,0,0
426089,0,0
286179,0,0
387421,0,0
302649,0,0
315374,0,0
383730,0,0
389021,0,0
319032,0,0
129313,0,0
303156,0,0
470648,0,0
423040,0,0
152499,0,0
225192,0,0
127308,0,0
337289,0,0
477621,0,0
304830,0,0
442836,0,0
175275,0,0
298850,0,0
413543,0,0
321375,0,0
373311,0,0
378094,1,0
380302,0,0
395690,0,0
215643,0,0
316002,0,0
273168,0,0
163225,0,0
158998,0,0
112799,0,0
386964,0,0
103446,0,0
223138,0,0
404425,0,0
244670,0,0
244681,0,0
356617,0,0
418846,0,0
374848,0,0
368711,0,0
396563,0,0
135483,0,0
169837,1,0
403108,0,0
264880,0,0
206308,0,0
441992,0,0
493098,0,0
103472,0,0
394433,0,0
169806,0,0
357129,0,0
356286,0,0
324206,0,0
123084,0,0
436290,0,0
159334,0,0
309042,0,0
206242,0,0
257263,0,0
151172,0,0
389194,0,0
170701,0,0
170414,0,0
133082,0,0
256907,0,0
117569,0,0
160853,0,0
410913,0,0
393522,0,0
380113,0,0
223629,0,0
240751,0,0
451364,1,1
416780,0,0
492693,0,0
423675,0,0
159890,0,0
436379,0,0
360958,0,0
133154,0,0
116249,0,0
200666,0,0
193838,0,0
183728,0,0
417029,0,0
174637,0,0
436492,0,0
216876,0,0
290470,0,0
214183,0,0
492028,0,0
277254,0,0
238599,0,0
428847,0,0
396971,0,0
373208,0,0
140860,0,0
346492,0,0
371949,0,0
212437,0,0
182315,0,0
493313,0,0
451333,0,0
336350,0,0
484720,0,0
404307,0,0
380407,0,0
182540,0,0
269473,1,0
172446,0,0
436729,0,0
487208,0,0
277813,0,0
152277,0,0
457110,0,0
229935,0,0
486711,0,0
315094,0,0
404358,0,0
215756,0,0
349422,0,0
274854,0,0
205371,0,0
305888,0,0
423923,0,0
301412,0,0
462958,0,0
492942,0,0
342022,0,0
489507,0,0
401569,0,0
104615,0,0
343978,0,0
291702,0,0
359076,0,0
424604,0,0
294719,0,0
189058,1,0
337489,0,0
468972,0,0
267413,0,0
210510,0,0
464993,0,0
264354,0,0
249639,0,0
294098,0,0
315794,0,0
264919,0,0
399029,0,0
182861,0,0
181123,0,0
381938,0,0
311766,0,0
346244,0,0
420127,0,0
159673,0,0
424063,0,0
246996,0,0
258888,0,0
242055,0,0
412586,0,0
157175,0,0
243272,0,0
165934,0,0
285355,0,0
105545,0,0
313058,0,0
140279,0,0
227100,0,0
409168,0,0
147229,0,0
240990,0,0
472189,0,0
417555,0,0
231366,0,0
204248,1,1
226888,0,0
335916,0,0
295586,0,0
487207,0,0
143563,0,0
390564,0,0
190286,0,0
224318,0,0
280218,0,0
392020,0,0
188021,0,0
107417,0,0
299329,0,0
309951,0,0
178232,0,0
305077,0,0
112691,0,0
206068,0,0
103092,0,0
341331,0,0
432085,0,0
254438,0,0
358890,0,0
218414,0,0
242244,0,0
121929,0,0
347747,0,0
331515,0,0
258151,0,0
382789,0,0
458154,0,0
401817,0,0
162576,0,0
312482,0,0
297744,0,0
280428,0,0
179033,0,0
251327,0,0
216543,0,0
346545,1,0
386268,0,0
484085,0,0
162069,0,0
301297,0,0
152704,0,0
296848,0,0
384484,0,0
213086,0,0
392323,0,0
332026,0,0
231276,0,0
119643,0,0
123720,0,0
386448,0,0
216271,0,0
335514,1,1
269556,0,0
145774,0,0
350801,0,0
304855,0,0
254956,0,0
124630,0,0
444318,0,0
479121,0,0
253848,0,0
249493,0,0
122141,0,0
485870,0,0
386948,0,0
246606,0,0
271419,0,0
340145,0,0
171630,0,0
456284,0,0
476952,0,0
486369,0,0
214672,0,0
153674,0,0
456506,0,0
427996,0,0
476262,0,0
484402,0,0
433771,0,0
491913,0,0
406555,0,0
107400,0,0
170300,0,0
213704,0,0
432839,0,0
128489,0,0
467274,0,0
175942,0,0
171351,0,0
266355,0,0
144605,0,0
425408,0,0
293499,0,0
137788,0,0
315969,0,0
392830,0,0
490311,0,0
293672,0,0
178103,0,0
317525,0,0
304244,0,0
391698,0,0
127921,0,0
444616,0,0
340501,0,0
166020,0,0
250657,0,0
473666,0,0
317219,0,0
378463,0,0
450760,0,0
293245,0,0
194323,0,0
429447,0,0
172085,0,0
280227,0,0
417526,0,0
288112,0,0
341823,0,0
478324,0,0
454674,0,0
482587,0,0
243218,0,0
389538,0,0
498014,0,0
179393,0,0
394924,0,0
212298,0,0
375981,0,0
117847,0,0
148937,0,0
118802,1,0
445654,0,0
224020,0,0
152535,0,0
127357,0,0
287447,0,0
138033,0,0
401011,0,0
465357,0,0
303072,0,0
329368,0,0
191118,0,0
136752,0,0
382285,0,0
290496,0,0
378690,0,0
278916,0,0
354438,0,0
461905,0,0
160814,0,0
299944,0,0
382053,0,0
417885,0,0
295663,0,0
355997,0,0
283187,0,0
208701,0,0
128344,0,0
223480,0,0
264243,0,0
381622,0,0
487876,0,0
165823,0,0
397198,0,0
413205,0,0
244377,0,0
224778,0,0
405263,0,0
105553,0,0
263652,0,0
279871,0,0
384393,0,0
329488,0,0
452157,0,0
169582,0,0
382469,0,0
429007,0,0
453211,0,0
362394,0,0
253424,0,0
174216,0,0
448393,0,0
192706,0,0
120521,0,0
265369,0,0
386046,0,0
393370,1,0
410497,0,0
373701,0,0
206897,0,0
101612,0,0
122967,0,0
120898,0,0
295717,0,0
417662,0,0
457909,0,0
273627,0,0
451785,0,0
231433,0,0
439829,0,0
269908,0,0
471583,0,0
177601,0,0
361166,0,0
485930,1,0
171039,0,0
343641,0,0
202918,0,0
409642,0,0
415779,0,0
187969,0,0
113067,0,0
270094,0,0
447825,0,0
161740,0,0
173173,0,0
294356,0,0
468926,0,0
355171,0,0
447964,0,0
460070,0,0
444682,0,0
324556,0,0
437818,0,0
415444,0,0
486259,0,0
317806,0,0
431199,0,0
190824,0,0
398125,0,0
481972,0,0
344491,0,0
366200,0,0
359475,1,0
201169,0,0
446902,0,0
238685,1,1
487897,0,0
206493,0,0
390049,0,0
318605,0,0
349690,0,0
289812,0,0
428533,0,0
456060,0,0
259333,0,0
433369,0,0
466640,0,0
450600,0,0
214205,0,0
459532,0,0
247909,0,0
476752,0,0
417105,0,0
424742,0,0
223834,0,0
340953,0,0
335025,0,0
496315,0,0
216467,0,0
377976,0,0
468439,0,0
315854,0,0
244808,0,0
201773,0,0
177906,0,0
261569,0,0
237246,0,0
442366,0,0
182862,0,0
195359,0,0
401490,0,0
286029,0,0
382742,0,0
381829,0,0
234562,0,0
430229,0,0
485536,0,0
129052,0,0
289740,0,0
359052,0,0
120907,0,0
129821,0,0
480848,0,0
300049,0,0
164903,0,0
369144,0,0
452395,0,0
194509,0,0
390385,0,0
362693,0,0
366161,0,0
425162,0,0
159745,0,0
188910,0,0
466348,0,0
401366,0,0
159855,0,0
182704,0,0
146159,0,0
372964,0,0
496156,0,0
111841,0,0
108503,0,0
443792,0,0
212254,0,0
243464,0,0
220031,0,0
151413,0,0
110211,0,0
494941,0,0
497608,0,0
322305,0,0
492114,0,0
301744,0,0
137766,0,0
455464,0,0
287822,0,0
394254,1,1
389951,0,0
411974,0,0
317048,0,0
386404,0,0
170540,0,0
145768,0,0
367741,0,0
106762,0,0
312593,0,0
292061,0,0
214497,0,0
449571,0,0
488322,0,0
250669,0,0
225433,0,0
397398,0,0
384744,0,0
223134,0,0
278192,0,0
272216,0,0
199829,0,0
412236,0,0
479792,0,0
132957,0,0
111413,0,0
325209,0,0
480626,0,0
295266,0,0
245059,0,0
486524,0,0
402331,0,0
257444,0,0
282431,0,0
347675,0,0
113586,0,0
428472,0,0
388562,0,0
278971,0,0
330479,0,0
173694,0,0
278080,0,0
456912,0,0
220034,0,0
287675,0,0
113780,0,0
397365,0,0
201661,0,0
328471,1,0
416104,0,0
271049,0,0
263355,0,0
278435,0,0
243045,0,0
454541,0,0
179238,0,0
200462,0,0
245341,0,0
177305,0,0
196729,0,0
400278,0,0
320093,0,0
355428,0,0
144555,0,0
174538,0,0
477393,0,0
410748,0,0
370149,0,0
438756,0,0
115238,0,0
316836,0,0
109316,0,0
291373,0,0
156603,0,0
440040,0,0
409876,0,0
219282,0,0
452252,0,0
238010,0,0
425297,0,0
244396,0,0
280775,0,0
468166,0,0
128452,0,0
380354,0,0
471607,0,0
363050,0,0
257871,0,0
253019,0,0
309609,0,0
396141,0,0
181014,0,0
187745,0,0
429154,0,0
116179,0,0
404489,0,0
384235,0,0
307399,0,0
218572,0,0
328419,0,0
212321,0,0
178769,0,0
268326,0,0
151699,0,0
444024,0,0
315408,0,0
143343,0,0
365990,0,0
176101,0,0
400191,0,0
155882,0,0
458948,0,0
430910,0,0
297308,0,0
350984,0,0
461734,0,0
397680,0,0
468189,0,0
409348,0,0
356712,0,0
158121,0,0
397382,0,0
164108,0,0
353244,0,0
244904,0,0
447890,0,0
493276,0,0
433274,0,0
357805,0,0
300104,0,0
457311,0,0
118821,0,0
261133,0,0
270490,0,0
466022,0,0
332460,0,0
370724,0,0
366248,0,0
214987,0,0
381168,0,0
222158,0,0
168789,0,0
207090,0,0
132708,0,0
392774,0,0
114391,0,0
477493,0,0
254739,0,0
279194,0,0
379553,0,0
337893,0,0
389221,0,0
321452,0,0
383078,0,0
345934,0,0
478359,0,0
441750,0,0
308687,0,0
353338,0,0
351092,0,0
399649,0,0
218899,0,0
171087,0,0
489051,0,0
418983,0,0
471254,0,0
348960,0,0
319870,0,0
124079,0,0
135975,0,0
435436,0,0
107200,0,0
441613,0,0
321021,0,0
431451,0,0
288557,0,0
340570,0,0
349514,0,0
115340,0,0
450337,0,0
318401,0,0
374307,0,0
302315,0,0
264773,0,0
164239,0,0
200168,0,0
191768,0,0
344777,0,0
223729,0,0
445333,0,0
203454,0,0
122883,0,0
409765,0,0
168414,0,0
265623,0,0
206723,0,0
299987,0,0
205752,0,0
198020,0,0
432523,0,0
301975,0,0
284717,0,0
238652,0,0
331669,0,0
116158,0,0
101402,0,0
368202,0,0
465552,0,0
492697,0,0
381741,0,0
331403,0,0
312022,0,0
250269,0,0
490381,0,0
485521,0,0
435618,0,0
272028,0,0
196606,0,0
481562,0,0
224868,0,0
395289,0,0
427872,0,0
176223,0,0
266512,0,0
178042,0,0
289702,0,0
477526,0,0
202197,0,0
115448,0,0
316212,0,0
339593,0,0
376014,0,0
371210,0,0
280132,0,0
304391,0,0
132200,0,0
217026,1,1
335162,0,0
383421,0,0
219610,0,0
125842,0,0
474507,0,0
337859,0,0
106695,0,0
325548,0,0
451342,0,0
427543,0,0
279260,0,0
383418,0,0
363667,0,0
211048,0,0
419292,0,0
383446,0,0
489873,0,0
274024,0,0
113120,0,0
275266,0,0
335355,0,0
176511,0,0
420892,0,0
278318,0,0
356713,0,0
172123,0,0
169197,0,0
340057,0,0
340318,0,0
471388,0,0
226980,0,0
109994,0,0
156127,0,0
195152,0,0
472006,0,0
296062,0,0
328704,0,0
128869,0,0
170573,0,0
106268,0,0
434457,0,0
347340,0,0
150700,0,0
445999,0,0
440832,0,0
110870,0,0
188149,0,0
284311,0,0
400784,0,0
218422,0,0
467787,0,0
218865,0,0
126256,0,0
421272,0,0
451687,1,0
480026,0,0
247774,0,0
225140,0,0
194372,0,0
299703,0,0
174278,0,0
307414,0,0
461884,0,0
279973,0,0
478017,0,0
390411,0,0
369646,0,0
228833,0,0
325488,1,0
191156,0,0
370861,0,0
186064,0,0
393036,0,0
481356,0,0
328962,0,0
175323,0,0
158650,0,0
225082,0,0
360599,0,0
268932,0,0
177926,0,0
128609,0,0
439337,1,0
419855,0,0
359943,0,0
249552,0,0
282613,0,0
158885,0,0
485441,0,0
347039,0,0
395498,0,0
495807,0,0
496085,0,0
399560,0,0
367609,0,0
350804,0,0
242322,0,0
166206,0,0
243303,0,0
109838,0,0
411090,0,0
362085,0,0
151486,0,0
491793,0,0
121002,0,0
376164,0,0
452600,0,0
193355,0,0
486305,0,0
182920,0,0
216582,0,0
305993,0,0
175597,0,0
105994,0,0
205020,0,0
269378,0,0
424332,0,0
445845,0,0
138979,0,0
303108,0,0
208400,0,0
464180,0,0
177266,0,0
295461,0,0
487431,0,0
131973,0,0
390843,0,0
149123,1,1
319277,0,0
247117,0,0
360263,0,0
444618,0,0
133003,0,0
374456,0,0
104926,0,0
162818,0,0
485525,0,0
471423,0,0
336268,0,0
259861,0,0
150308,0,0
380827,0,0
366171,0,0
207890,0,0
332710,0,0
392932,0,0
337650,0,0
410947,0,0
458829,0,0
369428,0,0
225437,0,0
272030,0,0
403956,0,0
269167,0,0
269020,0,0
449540,0,0
439270,0,0
223800,0,0
134556,0,0
235788,0,0
250374,0,0
402722,0,0
119252,0,0
294868,0,0
233973,0,0
196931,0,0
160776,0,0
347579,0,0
499742,0,0
270065,0,0
361432,0,0
253528,0,0
318508,0,0
437942,0,0
480417,0,0
440013,0,0
197059,0,0
166490,0,0
306870,0,0
408706,0,0
325478,0,0
124808,0,0
189121,0,0
197680,0,0
325480,0,0
251048,0,0
276029,0,0
205625,0,0
495397,0,0
406176,0,0
204573,0,0
401827,0,0
198121,0,0
374531,0,0
239724,0,0
349366,0,0
379068,0,0
117141,0,0
322560,0,0
438779,0,0
416519,0,0
317156,0,0
464019,0,0
101821,0,0
134470,0,0
354128,0,0
438703,0,0
184698,0,0
196400,0,0
346849,0,0
365878,0,0
444396,0,0
423018,0,0
342062,0,0
423126,0,0
262157,0,0
419858,0,0
408738,0,0
484280,0,0
313129,0,0
251346,0,0
207767,0,0
343760,0,0
226097,0,0
423868,0,0
375636,0,0
492914,0,0
278016,0,0
133469,0,0
184965,0,0
443297,0,0
428842,0,0
428829,0,0
213869,0,0
309154,0,0
376674,0,0
349642,0,0
163628,0,0
218287,0,0
214137,0,0
299362,0,0
488746,0,0
402874,0,0
464654,0,0
279205,0,0
289205,0,0
340983,0,0
499703,0,0
208938,0,0
474989,0,0
265988,0,0
486812,0,0
154107,0,0
476814,0,0
330081,0,0
175034,0,0
464858,0,0
382946,0,0
259574,0,0
404342,1,0
469363,0,0
318220,0,0
161726,0,0
116979,0,0
290984,0,0
257238,0,0
172565,0,0
131267,0,0
230165,0,0
113000,0,0
101151,0,0
436432,0,0
304992,0,0
359463,0,0
304211,0,0
370852,0,0
222090,0,0
382923,0,0
469398,1,1
223812,0,0
278389,1,1
153790,0,0
172811,0,0
397293,0,0
161258,1,0
276309,0,0
223207,0,0
144630,0,0
118906,0,0
187456,0,0
477958,0,0
479793,0,0
384253,0,0
476329,0,0
236971,0,0
344565,0,0
491346,0,0
250884,0,0
432171,0,0
168803,0,0
475371,0,0
184318,0,0
487684,0,0
110002,0,0
196871,0,0
497061,0,0
372466,0,0
453497,0,0
175537,0,0
400040,0,0
208497,0,0
339955,0,0
134229,0,0
246113,0,0
420262,0,0
478875,0,0
315397,0,0
216436,0,0
329668,0,0
192089,0,0
275452,0,0
405092,0,0
430383,0,0
256664,0,0
427661,0,0
228862,0,0
249150,0,0
390771,0,0
325994,0,0
258765,0,0
422707,0,0
360841,0,0
349984,0,0
236997,0,0
333600,0,0
480600,0,0
273533,0,0
238070,0,0
227323,0,0
182367,0,0
261513,0,0
358744,0,0
362184,0,0
358777,0,0
207577,0,0
224364,0,0
470141,0,0
127033,0,0
423842,0,0
358128,0,0
408246,0,0
493265,0,0
314092,0,0
372250,0,0
175351,0,0
261700,0,0
483130,0,0
485967,0,0
147781,0,0
488618,0,0
413677,0,0
290491,0,0
260758,0,0
463558,0,0
457459,0,0
216440,0,0
414685,0,0
395262,0,0
214724,0,0
450531,0,0
189426,0,0
460446,0,0
463816,0,0
340146,0,0
250004,0,0
138182,0,0
169997,0,0
317173,0,0
193897,0,0
322068,0,0
420597,0,0
397751,0,0
230912,0,0
484932,0,0
248317,0,0
222381,0,0
412417,0,0
312971,0,0
310062,0,0
189184,0,0
492669,0,0
367808,0,0
319725,0,0
129169,0,0
208440,0,0
110239,0,0
462695,0,0
495700,0,0
497621,0,0
159207,0,0
380298,0,0
467375,0,0
359158,0,0
478636,0,0
377589,0,0
276248,0,0
189013,0,0
346843,0,0
232635,0,0
167845,0,0
265532,0,0
219749,0,0
176313,0,0
391891,0,0
352806,0,0
232019,0,0
212239,0,0
421352,1,0
121505,0,0
296698,0,0
135417,0,0
221710,0,0
464882,0,0
128587,0,0
341043,0,0
254617,0,0
166735,0,0
257752,0,0
256343,0,0
434941,0,0
205208,0,0
265944,0,0
289054,1,0
472429,0,0
353478,0,0
292132,0,0
176770,0,0
400175,0,0
443807,0,0
332293,0,0
235653,0,0
360428,0,0
450737,0,0
438182,0,0
255017,0,0
252299,0,0
459632,0,0
323976,0,0
264319,0,0
192598,0,0
248684,0,0
180752,0,0
375615,0,0
363805,0,0
276864,0,0
424749,0,0
408443,0,0
364156,0,0
399354,0,0
385456,0,0
458023,0,0
357331,0,0
193453,0,0
423473,0,0
343606,0,0
472652,0,0
441070,0,0
138897,0,0
399549,0,0
353060,0,0
206850,0,0
330738,0,0
453628,0,0
414235,0,0
436731,0,0
454349,0,0
495819,0,0
225242,0,0
455581,0,0
430969,0,0
181328,0,0
146973,0,0
166180,0,0
373006,0,0
303666,0,0
235891,0,0
400672,0,0
374927,0,0
454223,0,0
425584,0,0
463983,0,0
357213,0,0
254018,0,0
365465,0,0
350120,0,0
160468,0,0
179145,0,0
152458,0,0
234718,0,0
116469,0,0
400260,0,0
325656,0,0
312126,0,0
273373,0,0
492112,0,0
461397,0,0
380162,0,0
441295,0,0
235474,0,0
387283,0,0
361334,0,0
484338,0,0
481060,0,0
108683,0,0
197823,0,0
201996,0,0
116639,0,0
324375,0,0
457599,0,0
458970,0,0
364344,0,0
394742,0,0
249814,0,0
173158,1,1
451640,0,0
196423,0,0
185474,0,0
104665,0,0
247289,0,0
236528,0,0
389472,0,0
301786,0,0
259448,0,0
263635,0,0
285685,0,0
329376,0,0
133778,0,0
260692,0,0
430010,0,0
191355,0,0
302988,0,0
338043,0,0
167607,0,0
145449,0,0
237718,0,0
312407,0,0
108607,0,0
463423,0,0
136495,0,0
464417,0,0
403003,0,0
357032,0,0
393089,0,0
402047,0,0
499103,0,0
429863,0,0
347257,0,0
294014,0,0
202103,0,0
459403,0,0
487284,0,0
266135,0,0
259745,0,0
122158,0,0
146818,0,0
316928,0,0
251315,0,0
242212,0,0
327396,0,0
427727,0,0
400900,0,0
187722,0,0
215534,0,0
496806,0,0
417855,0,0
488774,0,0
435266,0,0
278165,0,0
331623,0,0
494387,0,0
389433,0,0
339802,0,0
130662,0,0
380763,0,0
393998,0,0
159877,0,0
174234,0,0
121290,0,0
454014,0,0
117733,0,0
185669,0,1
324162,0,0
398278,0,0
273331,0,0
427955,0,0
280541,0,0
338402,0,0
279865,0,0
170510,0,0
395250,0,0
153347,0,0
456896,0,0
247742,0,0
246664,0,0
428564,0,0
133926,0,0
145942,0,0
344347,0,0
284541,0,0
220248,0,0
388182,0,0
243021,0,0
143277,0,0
492070,0,0
273119,0,0
489487,0,0
256684,0,0
257375,0,0
244259,0,0
219303,0,0
236193,0,0
497270,0,0
253575,0,0
401972,0,0
447399,0,0
221730,0,0
467618,0,0
379312,0,0
186058,0,0
480632,0,0
276454,0,0
471232,0,0
172859,0,0
403520,0,0
179094,0,0
164297,0,0
137562,0,0
397582,0,0
340050,0,0
458638,0,0
270909,0,0
152328,0,0
183372,0,0
267556,0,0
337375,0,0
167309,0,0
297698,0,0
343144,0,0
145964,0,0
305198,0,0
244102,0,0
445752,0,0
200612,0,0
177565,0,0
196018,1,0
472081,0,0
426439,0,0
241483,0,0
391025,0,0
246496,0,0
168897,0,0
181260,0,0
263818,0,0
427321,0,0
290688,0,0
172912,0,0
226907,0,0
328659,0,0
382157,0,0
369004,0,0
443718,0,0
245811,0,0
463578,0,0
259697,0,0
222693,0,0
153425,0,0
424879,1,0
314115,0,0
225541,0,0
389058,0,0
261934,0,0
465879,0,0
282986,0,0
467622,0,0
217776,0,0
225034,0,0
346801,0,0
248974,0,0
477865,0,0
425401,0,0
274294,0,0
357191,0,0
102154,0,0
205863,0,0
353491,0,0
382805,0,0
468645,0,0
458206,0,0
356427,0,0
481593,0,0
368725,0,0
149549,0,0
422064,0,0
144388,0,0
214091,0,0
258882,0,0
301103,0,0
378189,0,0
116552,0,0
487792,0,0
276600,0,0
476116,0,0
374389,0,0
333770,0,0
473015,0,0
116396,0,0
408059,0,0
304030,0,0
293792,0,0
419518,0,0
237808,0,0
231384,0,0
359360,0,0
163197,0,0
216411,0,0
487330,0,0
240172,0,0
111048,0,0
409186,0,0
265876,0,0
470266,0,0
481967,0,0
479698,0,0
230110,0,0
467690,0,0
173285,0,0
135801,0,0
411259,0,0
451185,0,0
403031,0,0
404615,0,0
495546,0,0
460430,0,0
145353,0,0
420616,0,0
291794,0,0
336520,0,0
299027,0,0
459684,0,0
194036,0,0
447778,0,0
410429,0,0
464533,0,0
455223,0,0
382016,0,0
397403,0,0
448321,0,0
162349,0,0
451448,0,0
161113,0,0
340273,0,0
366594,0,0
468803,0,0
481380,0,0
127314,0,0
180929,0,0
142182,0,0
436062,0,0
467382,0,0
190111,0,0
197800,0,0
230123,0,0
280538,0,0
129422,0,0
255498,0,0
177643,0,0
249192,0,0
328518,0,0
318098,0,0
131395,0,0
371811,0,0
478078,0,0
475706,0,0
405624,0,0
451065,0,0
474543,0,0
360714,0,0
489240,0,0
134714,0,0
328320,0,0
436343,0,0
321113,0,0
186446,0,0
154292,0,0
120057,0,0
221194,0,0
328529,0,0
112042,0,0
484824,0,0
421822,0,0
452371,0,0
102723,0,0
169160,0,0
280632,0,0
217710,0,0
374928,0,0
215543,0,0
144956,0,0
328250,0,0
364525,1,0
162291,0,0
384845,0,0
284123,0,0
130270,0,0
306963,0,0
460817,0,0
378468,0,0
344819,0,0
282624,0,0
410995,0,0
166875,0,0
291772,0,0
273664,0,0
361777,0,0
111786,0,0
211326,0,0
356679,0,0
439547,0,0
162869,0,0
314106,0,0
333631,0,0
370485,0,0
424322,0,0
180842,0,0
254027,0,0
140456,0,0
117543,0,0
333548,0,0
214298,0,0
267084,0,0
382746,0,0
128106,0,0
467249,0,0
121507,0,0
427950,0,0
329723,0,0
231400,0,0
365985,0,0
330619,0,0
191850,0,0
134674,0,0
288971,0,0
251410,0,0
296708,0,0
325398,0,0
250243,0,0
406028,0,0
235611,0,0
449698,0,0
417077,0,0
159710,0,0
106271,0,0
131578,0,0
294184,0,0
292595,0,0
210549,0,0
267001,0,0
383423,0,0
405934,0,0
332735,0,0
347896,0,0
300529,0,0
125510,0,0
458293,0,0
467981,0,0
226845,0,0
180319,0,0
161507,0,0
442786,0,0
273834,0,0
337873,0,0
170501,0,0
459958,0,0
192085,0,0
303826,0,0
252154,0,0
466668,0,0
167079,0,0
274623,0,0
169182,0,0
357189,0,0
310042,0,0
162134,0,0
148390,0,0
116343,0,0
139231,0,0
273132,0,0
258396,0,0
332706,0,0
363362,0,0
135924,0,0
235105,0,0
309846,0,0
487184,0,0
172654,0,0
251071,0,0
392316,0,0
147272,0,0
499230,0,0
319585,0,0
121597,0,0
415631,1,1
330999,0,0
149852,0,0
242456,0,0
458659,0,0
205941,0,0
155917,0,0
468416,0,0
210524,0,0
384186,0,0
172191,0,0
331649,0,0
374279,0,0
293419,0,0
454170,0,0
419203,0,0
440388,0,0
144434,0,0
322077,0,0
287087,0,0
386273,0,0
337083,0,0
110168,0,0
218023,0,0
157341,0,0
168468,0,0
170823,0,0
456724,0,0
322460,0,0
284949,0,0
127537,0,0
257784,0,0
300660,0,0
286660,0,0
128853,0,0
117072,0,0
348012,0,0
465090,0,0
282079,0,0
414626,0,0
406355,0,0
194391,0,0
147465,0,0
128593,0,0
171368,0,0
160010,0,0
459395,0,0
162197,0,0
446596,0,0
348563,0,0
212797,0,0
154746,0,0
387885,0,0
157633,0,0
185749,1,0
440703,0,0
415096,0,0
148184,0,0
476724,0,0
348866,0,0
479623,0,0
205148,0,0
315659,0,0
328654,0,0
353889,0,0
114875,0,0
128850,0,0
201272,0,0
197388,0,0
239595,0,0
236895,0,0
236014,0,0
468960,0,0
386809,0,0
174687,0,0
365609,0,0
308784,0,0
118790,0,0
293472,0,0
294492,0,0
190807,0,0
446047,0,0
201255,0,0
424568,0,0
359086,0,0
336218,0,0
491520,0,0
245210,0,0
367619,0,0
476285,0,0
113764,0,0
276947,0,0
494879,0,0
441870,0,0
471028,0,0
186825,0,0
177369,0,0
367809,0,0
484272,0,0
477350,0,0
229087,0,0
481004,0,0
306710,0,0
297276,0,0
406012,0,0
355566,0,0
195566,0,0
482739,0,0
332554,0,0
316186,0,0
145981,0,0
312034,0,0
486603,0,0
213447,0,0
306075,0,0
382941,0,0
313388,0,0
289526,0,0
333442,0,0
142001,0,0
245870,0,0
330783,0,0
384913,0,0
168981,0,0
360938,0,0
399702,0,0
170144,0,0
401363,0,0
224744,0,0
401409,0,0
364298,0,0
310020,0,0
227266,0,0
180872,0,0
204870,0,0
195278,0,0
373670,0,0
378430,0,0
392549,0,0
460110,0,0
268109,0,0
285018,0,0
184376,0,0
334392,0,0
144003,0,0
146517,0,0
131447,0,0
306648,0,0
223314,0,0
190916,0,0
246219,0,0
144060,0,0
444677,1,0
428962,0,0
150627,0,0
348260,0,0
178904,0,0
247653,0,0
169445,0,0
310921,0,0
379065,0,0
259728,0,0
127290,0,0
104178,0,0
280862,0,0
312875,0,0
254981,0,0
255898,0,0
438716,0,0
188857,0,0
413306,0,0
449362,0,0
474113,0,0
300056,0,0
106083,0,0
335953,0,0
439499,0,0
104227,0,0
412618,0,0
337717,1,1
401599,0,0
309726,0,0
154477,0,0
458058,0,0
364108,1,0
209963,0,0
499197,0,0
212172,0,0
193783,0,0
346576,0,0
187369,0,0
185895,0,0
143212,0,0
413660,0,0
111926,0,0
433741,0,0
390342,0,0
115305,0,0
204834,0,0
383825,0,0
392883,0,0
256960,0,0
257284,0,0
388695,0,0
116663,1,1
486459,0,0
178940,0,0
315155,0,0
422137,0,0
222059,0,0
402855,0,0
171846,0,0
386066,0,0
174822,0,0
164796,0,0
369701,0,0
203948,0,0
264048,0,0
457131,0,0
368783,0,0
148808,0,0
248694,0,0
154487,0,0
137066,0,0
260261,0,0
459267,0,0
308328,0,0
401585,0,0
347518,0,0
337000,0,0
335511,0,0
438456,0,0
427691,0,0
288004,0,0
442693,0,0
300778,0,0
394076,0,0
160058,0,0
135828,0,0
117227,0,0
155977,0,0
321441,0,0
282911,0,0
330311,0,0
103784,0,0
229973,0,0
321986,0,0
383888,0,0
297373,0,0
373156,0,0
286030,0,0
303190,0,0
111768,0,0
422598,0,0
131484,0,0
403407,0,0
119164,0,0
433137,0,0
451893,0,0
308166,0,0
137184,0,0
398989,0,0
171539,0,0
106105,0,0
478555,0,0
171583,0,0
101282,0,0
406902,0,0
242660,0,0
328053,0,0
396001,0,0
334063,0,0
131274,0,0
235171,0,0
249252,0,0
460589,0,0
329466,0,0
144012,0,0
180611,0,0
196129,0,0
182573,0,0
489162,0,0
265389,0,0
338857,0,0
376907,0,0
215812,0,0
207580,0,0
165104,0,0
306934,1,0
104954,0,0
418372,0,0
425525,0,0
255122,0,0
426532,0,0
484984,0,0
187763,0,0
